-263,-22,-2016,25088,174764412
-260,-21,-2015,25088,174765670
-258,-26,-2016,25600,174766928
-261,-28,-2016,25600,174768186
-262,-27,-2017,25600,174769425
-260,-26,-2020,25088,174770682
-265,-25,-2019,25088,174771939
-263,-28,-2015,25088,174773196
-259,-29,-2013,25600,174774453
-261,-28,-2017,25088,174775710
-265,-30,-2016,25600,174776967
-266,-25,-2016,25088,174778224
-268,-27,-2017,25600,174779479
-262,-28,-2017,25600,174780734
-265,-26,-2016,25088,174781989
-263,-27,-2016,25088,174783244
-259,-24,-2020,25088,174784499
-261,-28,-2015,25600,174785754
-265,-25,-2016,25600,174787009
-261,-21,-2017,25600,174788264
-260,-25,-2023,25600,174789511
-261,-25,-2022,25088,174790758
-262,-26,-2017,25088,174792005
-261,-28,-2018,25088,174793252
-265,-29,-2018,25600,174794499
-264,-27,-2015,25600,174795746
-261,-28,-2018,25088,174797003
-261,-28,-2016,25088,174798260
-261,-28,-2017,25088,174799514
-267,-29,-2017,25088,174800768
-267,-29,-2016,25088,174802022
-268,-27,-2020,25088,174803276
-263,-27,-2019,25600,174804530
-263,-26,-2017,25088,174805784
-267,-27,-2015,25600,174807038
-266,-27,-2015,25600,174808292
-265,-29,-2016,25600,174809545
-263,-24,-2018,25600,174810798
-264,-23,-2015,25088,174812051
-265,-27,-2014,25088,174813304
-267,-25,-2017,25088,174814557
-265,-27,-2018,25600,174815810
-261,-27,-2014,25088,174817063
-262,-27,-2014,25600,174818316
-262,-28,-2016,25600,174819569
-261,-24,-2020,25600,174820822
-264,-28,-2014,25600,174822075
-266,-28,-2014,25088,174823328
-264,-23,-2016,25088,174824581
-266,-26,-2013,25600,174825834
-265,-28,-2012,25600,174827087
-266,-27,-2013,25600,174828340
-261,-26,-2014,25088,174829580
-261,-27,-2013,25600,174830821
-267,-26,-2015,25088,174832062
-265,-21,-2019,25088,174833303
-262,-19,-2021,25600,174834544
-257,-24,-2014,25088,174835785
-260,-28,-2016,25600,174837036
-262,-24,-2016,25088,174838287
-265,-25,-2017,25600,174839538
-260,-25,-2018,25600,174840789
-258,-29,-2017,25088,174842040
-258,-24,-2014,25088,174843291
-260,-24,-2017,25088,174844542
-264,-28,-2019,25088,174845793
-261,-28,-2019,25088,174847044
-260,-26,-2017,25600,174848295
-262,-26,-2016,25600,174849545
-265,-29,-2016,25088,174850795
-266,-29,-2013,25088,174852045
-267,-27,-2013,25600,174853295
-267,-28,-2014,25600,174854545
-263,-25,-2016,25600,174855795
-263,-26,-2016,25600,174857045
-264,-24,-2021,25088,174858295
-261,-23,-2019,25600,174859544
-262,-25,-2015,25088,174860793
-257,-30,-2009,25088,174862042
-259,-27,-2012,25088,174863293
-260,-29,-2015,25600,174864544
-264,-29,-2014,25600,174865795
-263,-28,-2015,25088,174867046
-263,-23,-2014,25088,174868297
-266,-27,-2019,25088,174869527
-264,-32,-2017,25088,174870776
-267,-32,-2017,25088,174872025
-263,-30,-2019,25088,174873274
-262,-28,-2018,25600,174874523
-266,-27,-2017,25088,174875772
-266,-28,-2016,25088,174877021
-262,-28,-2016,25600,174878270
-263,-28,-2015,25088,174879492
-263,-32,-2011,25600,174880714
-266,-31,-2014,25600,174881936
-264,-29,-2013,25088,174883158
